Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGR,1020,817,Engineering Discipl & Skills,50%,38%,2%,10%,0%,0%,0%,0%,0%,"Altinkaynak, Evrim Selin",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 65 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGR,1020,818,Engineering Discipl & Skills,57%,32%,5%,0%,3%,0%,0%,3%,0%,"Spence, Chelsea Elizabeth",
ENGR,1100,331,Engineering Success Skills,45%,48%,3%,0%,3%,0%,0%,0%,0%,"Crocker, Grace Fulmer",
ENGR,1100,332,Engineering Success Skills,40%,26%,14%,11%,3%,0%,0%,6%,0%,"Kiernan, Michael Joseph",
ENGR,1410,521,Programming & Problem Solving,5%,14%,21%,9%,16%,0%,0%,34%,0%,"Martin, William D",
ENGR,1410,522,Programming & Problem Solving,6%,14%,20%,9%,11%,0%,0%,40%,0%,"Carpenter, Jeremiah W",
ENGR,1410,523,Programming & Problem Solving,11%,22%,32%,5%,5%,0%,0%,24%,0%,"Waldrop, Michael T",
ENGR,1410,524,Programming & Problem Solving,9%,32%,14%,9%,9%,0%,0%,28%,0%,"Waldrop, Michael T",
ENGR,1510,353,Engineering Skills,27%,36%,23%,0%,9%,0%,0%,5%,0%,"Crocker, Grace Fulmer",
ENGR,1510,354,Engineering Skills,17%,61%,17%,4%,0%,0%,0%,0%,0%,"Crocker, Grace Fulmer",
ENGR,1510,355,Engineering Skills,30%,48%,17%,0%,0%,0%,0%,4%,0%,"Minor, John C",
ENGR,2080,381,Engr Graphics & Machine Design,35%,16%,19%,12%,9%,0%,0%,9%,0%,"Thomas, Vishal Joseph",
ENGR,2080,386,Engr Graphics & Machine Design,32%,45%,16%,2%,5%,0%,0%,0%,0%,"Waldrop, Michael T",
ENGR,2080,584,Engr Graphics & Machine Design,41%,35%,7%,2%,4%,0%,0%,9%,2%,"Menon, Karthik Ramkumar",
ENGR,2080,585,Engr Graphics & Machine Design,52%,16%,16%,5%,2%,0%,0%,9%,0%,"Minor, John C",
ENGR,2080,586,Engr Graphics & Machine Design,45%,29%,17%,5%,2%,0%,0%,2%,0%,"Minor, John C",
ENGR,2100,505,CAD & Engineering Applications,43%,20%,17%,6%,11%,0%,0%,3%,0%,"Neptune, Andrew Isaac",
ENGR,2100,506,CAD & Engineering Applications,35%,32%,18%,6%,9%,0%,0%,0%,0%,"Neptune, Andrew Isaac",
ENGR,2100,507,CAD & Engineering Applications,63%,13%,9%,3%,6%,0%,0%,6%,0%,"Neptune, Andrew Isaac",
ENR,1010,1,Intro to Envir & Natur Res I,83%,9%,6%,0%,0%,0%,0%,2%,0%,"Holbrook, Joshua D",
ENR,1010,2,Intro to Envir & Natur Res I,85%,9%,3%,0%,1%,0%,0%,1%,0%,"Holbrook, Joshua D",
ENR,4290,1,Environ Law & Policy,85%,11%,2%,0%,0%,0%,0%,2%,0%,"Johnson, Alan R.",
ENR,4290,2,Environ Law & Policy,74%,16%,5%,0%,0%,0%,0%,5%,0%,"Johnson, Alan R.",
ENSP,2000,1,Intro Environ Sci,71%,17%,4%,6%,0%,0%,0%,2%,0%,"Brame, Scott E",
ENSP,2000,2,Intro Environ Sci,79%,16%,2%,2%,0%,0%,0%,2%,0%,"Nammouz, Minory",
ENSP,2000,3,Intro Environ Sci,69%,27%,3%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 66 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENSP,2000,4,Intro Environ Sci,84%,12%,0%,0%,2%,0%,0%,2%,0%,"Carraway, Elizabeth R.",
ENSP,2000,5,Intro Environ Sci,38%,36%,22%,0%,0%,0%,0%,4%,0%,"Owino, Tom O.",
ENSP,4000,1,Studies in Environmental Sci,43%,29%,21%,0%,0%,0%,0%,7%,0%,"Thompson, Margaret Louise",
ENT,3010,1,Insect Biology and Diversity,60%,27%,0%,0%,0%,0%,0%,13%,0%,"Ferro, Michael L",
ENT,8090,1,Seminar in Entomology,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Greene, Jeremy K",
ENTR,1010,3,Entrepreneurial Mindset,51%,40%,7%,0%,0%,0%,0%,1%,0%,"Dinardo, William Frank",
ESED,8000,1,"Seminar in Engr, Sci & Math Ed",75%,25%,0%,0%,0%,0%,0%,0%,0%,"Benson, Lisa C",
ESED,9910,5,Dissertation Rsrch and Writing,0%,0%,0%,0%,0%,100%,0%,0%,0%,"High, Karen Ann",
ESED,9910,9,Dissertation Rsrch and Writing,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Boyer, David Matthew",
ETOX,4300,1,Toxicology,43%,30%,13%,0%,8%,0%,0%,5%,3%,"Bain, Lisa J",
ETOX,6300,1,Toxicology,67%,17%,0%,0%,0%,0%,0%,17%,0%,"Bain, Lisa J",
ETOX,8610,1,Departmental Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Van den Hurk, Peter",
FDSC,2160,1,Baking Science,70%,20%,10%,0%,0%,0%,0%,0%,0%,"Hegler, Carol M",
FDSC,3010,1,Food Regulations,87%,11%,3%,0%,0%,0%,0%,0%,0%,"Cothran, Sara Lane",
FDSC,3010,2,Food Regulations,70%,20%,0%,0%,0%,0%,0%,10%,0%,"Cothran, Sara Lane",
FDSC,3060,1,Institutional Food Service Mgt,74%,26%,0%,0%,0%,0%,0%,0%,0%,"Meador, Valerie Lane",
FDSC,4010,1,Food Chemistry I,37%,37%,26%,0%,0%,0%,0%,0%,0%,"Santerre, Charles R.",
FIN,2010,1,Intro to Personal Finance I,92%,5%,0%,0%,3%,0%,0%,0%,0%,"Ross, Lorenza D",
FIN,2010,2,Intro to Personal Finance I,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Ross, Lorenza D",
FIN,2010,3,Intro to Personal Finance I,89%,3%,0%,0%,3%,0%,0%,5%,0%,"Ross, Lorenza D",
FIN,3040,1,Risk & Insurance,16%,38%,35%,8%,0%,0%,0%,3%,0%,"McMillan, Kerri D",
FIN,3040,2,Risk & Insurance,22%,46%,22%,6%,2%,0%,0%,0%,2%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,24%,28%,34%,12%,2%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,24%,33%,31%,6%,4%,0%,0%,2%,0%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,13%,37%,26%,11%,2%,0%,0%,11%,0%,"Fox, Corbin Allen",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 67 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
FIN,3050,4,Investment Analysis,10%,33%,35%,12%,8%,0%,0%,4%,0%,"Fox, Corbin Allen",
FIN,3050,5,Investment Analysis,30%,20%,30%,10%,5%,0%,0%,5%,0%,"Lu, Yueliang",
FIN,3050,6,Investment Analysis,21%,32%,17%,17%,2%,0%,0%,11%,0%,"Lu, Yueliang",
FIN,3050,7,Investment Analysis,27%,36%,27%,9%,0%,0%,0%,0%,0%,"Kim, Kwanho",
FIN,3050,8,Investment Analysis,17%,23%,23%,10%,0%,0%,0%,27%,0%,"Kim, Kwanho",
FIN,3060,1,Corporation Finance,3%,31%,34%,24%,0%,0%,0%,7%,0%,"Franklin, Ramon Tolbert",
FIN,3060,2,Corporation Finance,28%,30%,28%,10%,3%,0%,0%,3%,0%,"Franklin, Ramon Tolbert",
FIN,3060,3,Corporation Finance,10%,35%,33%,13%,5%,0%,0%,5%,0%,"Rieger, James R",
FIN,3060,4,Corporation Finance,35%,28%,28%,8%,0%,0%,0%,3%,0%,"Rieger, James R",
FIN,3060,7,Corporation Finance,28%,18%,23%,18%,8%,0%,0%,5%,0%,"Chen, Lili",
FIN,3060,8,Corporation Finance,26%,36%,28%,10%,0%,0%,0%,0%,0%,"Chen, Lili",
FIN,3060,9,Corporation Finance,15%,30%,15%,28%,10%,0%,0%,3%,0%,"Chen, Lili",
FIN,3060,10,Corporation Finance,43%,35%,13%,8%,0%,0%,0%,3%,0%,"Chen, Lili",
FIN,3060,11,Corporation Finance,22%,31%,25%,14%,3%,0%,0%,6%,0%,"Franklin, Ramon Tolbert",
FIN,3060,401,Corporation Finance,29%,37%,24%,3%,3%,0%,0%,2%,0%,"Godbey, Jonathan M",
FIN,3060,402,Corporation Finance,24%,48%,19%,1%,2%,0%,0%,6%,0%,"Godbey, Jonathan M",
FIN,3070,1,Prin of Real Estate,27%,45%,14%,0%,5%,0%,0%,9%,0%,"Buschbom, Stephen Lyon",
FIN,3070,2,Prin of Real Estate,35%,38%,21%,6%,0%,0%,0%,0%,0%,"Buschbom, Stephen Lyon",
FIN,3070,3,Prin of Real Estate,33%,37%,18%,4%,4%,0%,0%,4%,0%,"Buschbom, Stephen Lyon",
FIN,3070,4,Prin of Real Estate,35%,46%,13%,4%,2%,0%,0%,0%,0%,"Buschbom, Stephen Lyon",
FIN,3070,5,Prin of Real Estate,41%,49%,10%,0%,0%,0%,0%,0%,0%,"Aldana Vizcaino, Jose Ernesto",
FIN,3070,6,Prin of Real Estate,33%,47%,10%,4%,4%,0%,0%,2%,0%,"Aldana Vizcaino, Jose Ernesto",
FIN,3070,7,Prin of Real Estate,27%,48%,14%,9%,0%,0%,0%,2%,0%,"Lu, Yueliang",
FIN,3080,1,Fin Inst & Mkts,35%,35%,28%,0%,0%,0%,0%,2%,0%,"Greene, Daniel Thomas",
FIN,3080,2,Fin Inst & Mkts,28%,43%,22%,4%,0%,0%,0%,4%,0%,"Greene, Daniel Thomas",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 68 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
FIN,3080,3,Fin Inst & Mkts,73%,25%,1%,0%,0%,0%,0%,0%,0%,"Greene, Daniel Thomas",
FIN,3080,4,Fin Inst & Mkts,23%,40%,23%,6%,3%,0%,0%,6%,0%,"Kim, Kwanho",
FIN,3080,5,Fin Inst & Mkts,29%,37%,21%,3%,3%,0%,0%,8%,0%,"Kim, Kwanho",
FIN,3110,1,Financial Management I,6%,24%,24%,18%,6%,0%,0%,18%,6%,"Wolf, Jack G.",
FIN,3110,2,Financial Management I,18%,8%,21%,13%,26%,0%,0%,15%,0%,"Wolf, Jack G.",
FIN,3110,3,Financial Management I,40%,40%,19%,2%,0%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,4,Financial Management I,27%,47%,20%,6%,0%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,7,Financial Management I,32%,24%,26%,8%,5%,0%,0%,5%,0%,"Ham, Harrison",
FIN,3110,8,Financial Management I,33%,28%,15%,15%,3%,0%,0%,3%,3%,"Ham, Harrison",
FIN,3110,9,Financial Management I,28%,44%,18%,5%,0%,0%,0%,5%,0%,"Xu, Weike",
FIN,3110,10,Financial Management I,24%,38%,16%,19%,3%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,101,Financial Management I (HON),65%,29%,3%,0%,0%,0%,0%,3%,0%,"Wolf, Jack G.",H
FIN,3120,1,Financial Management II,21%,28%,33%,5%,0%,0%,0%,14%,0%,"Xu, Weike",
FIN,3120,2,Financial Management II,21%,40%,29%,8%,0%,0%,0%,2%,0%,"Xu, Weike",
FIN,3120,3,Financial Management II,36%,38%,18%,6%,0%,0%,0%,2%,0%,"Xu, Weike",
FIN,3120,4,Financial Management II,21%,48%,21%,0%,0%,0%,0%,10%,0%,"Dayani, Arash",
FIN,3120,5,Financial Management II,24%,26%,28%,7%,13%,0%,0%,2%,0%,"Dayani, Arash",
FIN,3120,6,Financial Management II,24%,63%,9%,4%,0%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3120,7,Financial Management II,20%,57%,16%,2%,0%,0%,0%,5%,0%,"Samdani, Taufique",
FIN,3120,8,Financial Management II,18%,47%,18%,6%,12%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3120,9,Financial Management II,17%,52%,21%,7%,0%,0%,0%,2%,0%,"Rieger, James R",
FIN,3120,10,Financial Management II,20%,44%,29%,0%,5%,0%,0%,2%,0%,"Rieger, James R",
FIN,3120,104,Financial Mgt II (HON),52%,29%,10%,10%,0%,0%,0%,0%,0%,"Dayani, Arash",H
FIN,4010,1,Corporate Financial Analysis,41%,31%,16%,8%,2%,0%,0%,2%,0%,"Lockhart, George Brandon",
FIN,4020,1,Corporate Valuation,40%,36%,17%,6%,0%,0%,0%,0%,0%,"Morgan, Angela G.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 69 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
FIN,4020,101,Corporate Valuation (HON),79%,21%,0%,0%,0%,0%,0%,0%,0%,"Morgan, Angela G.",H
FIN,4030,1,Spreadsheet Apps in Finance,22%,39%,29%,10%,0%,0%,0%,0%,0%,"Intintoli, Vincent James",
FIN,4030,2,Spreadsheet Apps in Finance,19%,44%,22%,13%,3%,0%,0%,0%,0%,"Intintoli, Vincent James",
FIN,4050,1,Portfolio Management & Theory,14%,21%,48%,3%,3%,0%,0%,10%,0%,"Alexander, John C",
FIN,4050,2,Portfolio Management & Theory,13%,31%,25%,19%,6%,0%,0%,6%,0%,"Alexander, John C",
FIN,4060,1,Derivatives Analysis,21%,38%,31%,7%,0%,0%,0%,3%,0%,"Zykaj, Blerina",
FIN,4060,2,Derivatives Analysis,27%,33%,27%,0%,3%,0%,0%,10%,0%,"Zykaj, Blerina",
FIN,4060,101,Derivatives Analysis (HON),57%,43%,0%,0%,0%,0%,0%,0%,0%,"Zykaj, Blerina",H
FIN,4110,1,Int Fin Mgt,30%,41%,22%,5%,0%,0%,0%,3%,0%,"DeVault, Luke Asher",
FIN,4110,2,Int Fin Mgt,17%,63%,11%,0%,3%,0%,0%,6%,0%,"DeVault, Luke Asher",
FIN,4110,3,Int Fin Mgt,11%,37%,32%,21%,0%,0%,0%,0%,0%,"Nam, Yoonsoo",
FIN,4110,4,Int Fin Mgt,20%,36%,18%,20%,2%,0%,0%,2%,0%,"Nam, Yoonsoo",
FIN,4150,1,Real Estate Investmt,65%,23%,12%,0%,0%,0%,0%,0%,0%,"Worzala, Elaine M",
FIN,4150,2,Real Estate Investmt,55%,40%,0%,3%,0%,0%,0%,3%,0%,"Worzala, Elaine M",
FIN,4150,3,Real Estate Investmt,49%,49%,3%,0%,0%,0%,0%,0%,0%,"Worzala, Elaine M",
FIN,4160,1,Real Estate Val,20%,65%,16%,0%,0%,0%,0%,0%,0%,"Blackwood, Bryan T",
FIN,4980,4,CI in Finance: SIE,59%,0%,0%,0%,0%,0%,0%,29%,12%,"Rieger, James R",
FNPS,8510,1,"Food, Nutr & Pkg Sci Seminar",90%,10%,0%,0%,0%,0%,0%,0%,0%,"Jiang, Xiuping",
FNR,2040,1,Soil Information Systems,59%,34%,5%,0%,0%,0%,0%,0%,2%,"Mikhailova, Elena",
FNR,4700,61,Restoration Ecology CI,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Hagan, Althea Simone Hotaling",
FNR,4700,75,Wild Hogs CI,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Buchholtz, Erin Kathleen",
FNR,4700,132,"Drones, Ducks, & Decisions",88%,0%,0%,0%,0%,0%,0%,13%,0%,"Anderson, James T",
FNR,4900,1,Field Training in Natural Res,96%,2%,0%,2%,0%,0%,0%,0%,0%,"Barrett, Russell K",
FNR,4990,1,Natural Resources Seminar,80%,4%,12%,0%,4%,0%,0%,0%,0%,"Hernandez-Rubio, Lauren",
,,,,,,,,,,,,,Amanda,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 70 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
FOR,2050,1,Dendrology,29%,27%,12%,20%,7%,0%,0%,2%,2%,"Hagan, Donald L",
FOR,2050,2,Dendrology,39%,26%,21%,8%,3%,0%,0%,3%,0%,"Hagan, Donald L",
FOR,2050,3,Dendrology,32%,39%,11%,0%,14%,0%,0%,4%,0%,"Hagan, Donald L",
FOR,2210,2,Forest Biology,24%,22%,30%,8%,15%,0%,0%,0%,0%,"Markus, Trisha Marie",
FOR,3020,2,Forest Biometrics,40%,28%,32%,0%,0%,0%,0%,0%,0%,"Timilsina, Nilesh",
FOR,3040,1,Forest Resource Economics,74%,23%,2%,0%,0%,0%,0%,0%,0%,"Khanal, Puskar",
FOR,3410,1,Wood Procure Pract,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Hiesl, Patrick",
FOR,4100,1,Harvesting Processes,91%,6%,0%,0%,0%,0%,0%,3%,0%,"Hiesl, Patrick",
FOR,4130,1,Forest Protection,61%,26%,13%,0%,0%,0%,0%,0%,0%,"Hartshorn, Jessica Ann",
FOR,4150,1,Forest Wildlife Managment,93%,3%,0%,0%,0%,0%,0%,3%,0%,"Boone, Wesley Williams",
FOR,4160,1,Forest Policy and Admin,80%,17%,3%,0%,0%,0%,0%,0%,0%,"Hanks, Richard Daniel",
FOR,4310,1,Recreation Res Plan in For Mgt,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Powell, Robert Baxter",
FOR,4330,1,GPS Applications,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Ritter, Brian A",
FOR,4340,1,GIS for Natural Resources,69%,27%,2%,0%,2%,0%,0%,0%,0%,"Post, Christopher J.",
FOR,8930,3,Trees of SouthEast US,84%,11%,0%,0%,0%,0%,0%,5%,0%,"Ritter, Brian A",
FR,1010,1,Elementary French,86%,9%,0%,0%,0%,0%,0%,5%,0%,"Sawyer, Amy Lyn Griffin",
FR,1010,2,Elementary French,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Griffin",
FR,1010,3,Elementary French,74%,9%,9%,4%,0%,0%,0%,4%,0%,"Sawyer, Amy Lyn Griffin",
FR,1020,1,Elementary French,74%,17%,0%,0%,0%,0%,0%,9%,0%,"Sawyer, Amy Lyn Griffin",
FR,1020,2,Elementary French,35%,30%,5%,0%,15%,0%,0%,15%,0%,"Widgren, Kenneth David",
FR,2010,1,Intermediate French,39%,26%,26%,0%,4%,0%,0%,4%,0%,"Widgren, Kenneth David",
FR,2010,3,Intermediate French,58%,42%,0%,0%,0%,0%,0%,0%,0%,"De Tholozany, Pauline",
FR,2020,2,Intermediate French,86%,9%,0%,5%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,2020,3,Intermediate French,69%,25%,6%,0%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,3050,1,Int Fr Con & Comp I,55%,45%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth David",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 71 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
FR,3070,1,French Civilization,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth David",
GBS,1000,1,Intro to Global Black Studies,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Roland, Lorecia Kaifa-Aliya",
GBS,1000,2,Intro to Global Black Studies,81%,10%,0%,2%,2%,0%,0%,5%,0%,"Swails, D'Ondre Juwan",
GBS,1010,1,Africa and the Atlantic World,67%,8%,8%,0%,8%,0%,0%,8%,0%,"Ogoti, Vincent Rwenyo",
GC,1010,1,Orientation to Graphic Comm,0%,0%,0%,0%,1%,97%,1%,0%,0%,"Tonkin, Charles Edward",
GC,1020,1,Intro to Digital Graphics,62%,23%,11%,1%,2%,0%,0%,2%,0%,"Bridges, Amanda Wells",
GC,1040,1,Graphic Communications I,67%,22%,6%,2%,2%,0%,0%,0%,0%,"Marchione, Carla Lynn Holzer",
GC,1050,2,App of Digital Graphics,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Bridges, Amanda Wells",
GC,1050,3,App of Digital Graphics,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Derksen, Gerry Wade",
GC,1050,4,App of Digital Graphics,47%,26%,5%,11%,5%,0%,0%,5%,0%,"Derksen, Gerry Wade",
GC,2070,1,Graphic Communications II,81%,8%,9%,0%,0%,0%,0%,2%,0%,"Blue, Carl Nelson",
GC,2400,1,Intro to Web Design and Dev,76%,14%,4%,2%,0%,0%,0%,4%,0%,"Stevens, William D",
GC,3400,1,Digital Imaging,34%,45%,5%,5%,5%,0%,0%,5%,0%,"Walker, Erica Black",
GC,3450,1,Video Campaigns in the Dig Age,75%,10%,5%,5%,0%,0%,0%,0%,5%,"Williams, Charles Edward",
GC,3460,1,Ink and Substrates,53%,34%,9%,0%,4%,0%,0%,0%,0%,"Congdon, Robert W",
GC,3600,1,UX and Web Design,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Gomez, Gilbert Santiago",
GC,3620,1,Brand Design & Creative Dir,85%,5%,5%,0%,0%,0%,0%,5%,0%,"Godfrey, Jesse Alan",
GC,3710,1,Brand Creation & Communication,89%,8%,0%,0%,0%,0%,0%,3%,0%,"Peoples, Sylvester Ray",
GC,3730,1,Media Management in Brand Comm,74%,23%,3%,0%,0%,0%,0%,0%,0%,"Driggs, Jaclyn Kathleen",
GC,3760,1,Brand Comm Capstone Seminar,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Connaughton, Brian T",
GC,3780,1,Brand Agency Practicum,95%,0%,3%,0%,0%,0%,0%,3%,0%,"Herr, Jacqueline Reed",
GC,3800,1,Junior Seminar in Graphic Comm,66%,19%,8%,3%,2%,0%,0%,2%,0%,"Tonkin, Charles Edward",
GC,3990,3,Cr Inquiry in GC-P Chal,33%,67%,0%,0%,0%,0%,0%,0%,0%,"Fox, Michelle Suki Bost",
GC,4060,1,Package and Specialty Printing,78%,14%,8%,0%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,4400,1,Commercial Printing,46%,29%,23%,0%,0%,0%,0%,0%,3%,"Weisenmiller, Eric M.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 72 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
GC,4440,1,Current Dev/Trends in Gr Comm,53%,32%,9%,3%,3%,0%,0%,0%,0%,"Weiss, Charles Tabor",
GC,4500,1,GC Internship II,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Congdon, Robert W",
GC,4800,1,Senior Seminar in Graphic Comm,64%,10%,15%,8%,3%,0%,0%,0%,0%,"Tonkin, Charles Edward",
GC,4900,1,Brand Leadership and Culture,94%,3%,0%,0%,3%,0%,0%,0%,0%,"Pindar, Lori Marlise",
GC,4900,4,World of Color,88%,0%,6%,0%,0%,0%,0%,0%,6%,"Seymour, John Charles",
GEN,1030,1,Careers in Bioch/Gen,96%,2%,2%,0%,0%,0%,0%,0%,0%,"Starr-Moss, Alison Nicole",
GEN,3000,2,Fundamental Genetics,74%,21%,4%,0%,1%,0%,0%,0%,0%,"Harris, Michael Timothy",
GEN,3000,3,Fundamental Genetics,94%,4%,2%,0%,0%,0%,0%,1%,0%,"Lyda, Todd A",
GEN,3000,4,Fundamental Genetics,89%,9%,0%,1%,1%,0%,0%,1%,0%,"Lyda, Todd A",
GEN,3020,1,Molecular and General Genetics,65%,25%,6%,0%,0%,0%,0%,0%,4%,"Harris, Michael Timothy",
GEN,3020,2,Molecular and General Genetics,82%,12%,4%,2%,0%,0%,0%,0%,0%,"Mukhtar, Muhammad Shahid",
GEN,4100,1,Population & Quant Genetics,43%,45%,9%,0%,0%,0%,0%,2%,0%,"Lewis, James J",
GEN,4110,1,Population & Quant Gen Lab,81%,19%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris, Kimberly",
,,,,,,,,,,,,,Lynn,
GEN,4110,2,Population & Quant Gen Lab,87%,7%,0%,0%,0%,0%,0%,7%,0%,"Kanapeckas Metris, Kimberly",
,,,,,,,,,,,,,Lynn,
GEN,4400,1,Bioinformatics,76%,8%,8%,4%,4%,0%,0%,0%,0%,"Feltus, Frank Alexander",
GEN,4600,1,Epigenetics,38%,29%,14%,0%,0%,0%,0%,19%,0%,"Sekhon, Rajandeep Singh",
GEN,8070,3,Special Topics In Plant Gen,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Liang, Haiying",
GEN,8100,1,Princ of Molecular Biology,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",
GEN,8250,1,Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Morris, Meredith Teilhet",
GEN,8250,2,Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Morris, Meredith Teilhet",
GEOG,1030,1,World Regional Geography,30%,46%,20%,2%,0%,0%,0%,2%,0%,"Terry, William Church",
GEOG,1030,2,World Regional Geography,44%,37%,11%,4%,4%,0%,0%,0%,0%,"Hsu, Li-Chih",
GEOG,1060,1,Geog Phys Envt,18%,54%,18%,0%,0%,0%,0%,11%,0%,"Hsu, Li-Chih",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 73 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
