Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
JAPN,1020,1,Elementary Japanese,37%,43%,7%,3%,3%,0%,0%,7%,0%,0%,0%,0%,"Saito, Satomi",
JAPN,2020,1,Intermed Japanese,38%,43%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Satomi",
JAPN,3060,1,Japanese Conversation & C,67%,13%,13%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Saito, Kumiko",
JAPN,4010,1,Japanese Lit in Translation,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Kumiko",
JAPN,4560,1,Japanese Film,38%,58%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Saito, Satomi",
JUST,2050,1,Professional Development,67%,19%,4%,4%,4%,0%,0%,2%,0%,0%,0%,0%,"Brooks, Nathanael",
,,,,,,,,,,,,,,,,Gordon,
JUST,2050,2,Professional Development,61%,16%,14%,2%,2%,0%,0%,5%,0%,0%,0%,0%,"Britz, Margaret Tina",
JUST,2880,1,The Criminal Justice Syste,83%,9%,2%,0%,4%,0%,0%,2%,0%,0%,0%,0%,"Pitman, Brian Andrew",
JUST,2880,2,The Criminal Justice Syste,51%,23%,3%,8%,5%,0%,0%,3%,8%,0%,0%,0%,"Britz, Margaret Tina",
JUST,2890,1,Criminology,61%,19%,10%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Torres Ayala, Jose",
,,,,,,,,,,,,,,,,Alexis,
JUST,2890,2,Criminology,80%,10%,0%,0%,0%,0%,0%,7%,3%,0%,0%,0%,"Pitman, Brian Andrew",
JUST,2890,3,Criminology,75%,19%,0%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Pitman, Brian Andrew",
JUST,3280,1,Criminal Courts,94%,2%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Harris, Jenae Marie",
JUST,3400,1,Comparative Crime and Ju,61%,28%,0%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Williams, Holly Verity",
JUST,3840,1,Sexual Assault & Partner Vi,80%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kettrey, Heather H",
JUST,4130,1,Race and Crime,88%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pitman, Brian Andrew",
JUST,4280,1,Criminal Law,91%,7%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Jenae Marie",
JUST,4280,2,Criminal Law,23%,31%,29%,11%,0%,0%,0%,6%,0%,0%,0%,0%,"Hester, Rhys A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 92 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
JUST,4290,1,Justice Administration,62%,31%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brooks, Nathanael",
,,,,,,,,,,,,,,,,Gordon,
JUST,4480,1,Moot Court,63%,21%,5%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Hester, Rhys A",
JUST,4680,1,Criminal Evidence,53%,16%,24%,0%,2%,0%,0%,4%,0%,0%,0%,0%,"Britz, Margaret Tina",
JUST,4860,1,CI in CJ: Gangsterism in Fil,77%,5%,9%,9%,0%,0%,0%,0%,0%,0%,0%,0%,"Britz, Margaret Tina",
JUST,4880,1,Ethics in Criminal Justice,38%,38%,11%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Brooks, Nathanael",
,,,,,,,,,,,,,,,,Gordon,
JUST,4910,1,Policing,72%,26%,0%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Torres Ayala, Jose",
,,,,,,,,,,,,,,,,Alexis,
JUST,4910,2,Policing,59%,29%,10%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"McLean, Kyle David",
JUST,4920,1,Internship in Criminal Justi,92%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Brooks, Nathanael",
,,,,,,,,,,,,,,,,Gordon,
JUST,4930,1,Corrections,61%,33%,4%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Harris, Jenae Marie",
JUST,4930,2,Corrections,70%,23%,2%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Harris, Jenae Marie",
JUST,4990,1,Human Rights,61%,32%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lloyd, Kristin Marie",
LAIB,1270,2,Intro to Lang & Int'l Busine,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
LANG,2540,1,Introduction to World Cine,44%,31%,19%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Volkova, Olga",
,,,,,,,,,,,,,,,,Anatolyevna,
LANG,3910,1,Medical Anthropology,79%,14%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Zhang, Yanhua",
LANG,4990,1,Language Portfolio,0%,0%,0%,0%,0%,84%,0%,4%,12%,0%,0%,0%,"Chen, Su-I",
LARC,1160,2,History of Landscape Arch,40%,33%,18%,6%,1%,0%,0%,2%,0%,0%,0%,0%,"Browning, Lara",
,,,,,,,,,,,,,,,,Margaret Mutel,
LARC,1520,1,Basic Design II,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ghazanfari, Zahra",
LARC,1520,2,Basic Design II,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Billie, Sara",
,,,,,,,,,,,,,,,,Eslamzadeh,
LARC,1580,1,Digital Design & Represent,57%,32%,7%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Spencer, Arielle",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 93 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LARC,2150,1,Planting Design,81%,12%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Browning, Lara",
,,,,,,,,,,,,,,,,Margaret Mutel,
LARC,2550,1,Community Design Studio,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Slyce, Hannah V",
LARC,2550,2,Community Design Studio,69%,23%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nicolette, Matthew",
,,,,,,,,,,,,,,,,Lawrence,
LARC,2550,3,Community Design Studio,62%,23%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Schurch, Thomas",
,,,,,,,,,,,,,,,,William,
LARC,3620,1,Design Implementation II,73%,18%,8%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Russell, Paul C",
LARC,4230,1,Environmental Issues,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nicolette, Matthew",
,,,,,,,,,,,,,,,,Lawrence,
LARC,4970,3,GIS in Landscape Architect,81%,13%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Slyce, Hannah V",
LATN,2020,1,Intermediate Latin,71%,21%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tuite, Kenneth",
,,,,,,,,,,,,,,,,Michael,
LAW,3220,1,Legal Env of Bus,42%,46%,8%,3%,1%,0%,0%,0%,0%,0%,0%,0%,"Bonney, Paul Robert",
LAW,3220,2,Legal Env of Bus,42%,49%,4%,4%,0%,0%,0%,1%,0%,0%,0%,0%,"Bonney, Paul Robert",
LAW,3220,4,Legal Env of Bus,25%,35%,35%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Toussaint, Kenneth",
,,,,,,,,,,,,,,,,Scott,
LAW,3220,5,Legal Env of Bus,39%,48%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards,",
,,,,,,,,,,,,,,,,Christopher Michael,
LAW,3220,6,Legal Env of Bus,44%,42%,13%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Edwards,",
,,,,,,,,,,,,,,,,Christopher Michael,
LAW,3220,7,Legal Env of Bus,12%,49%,38%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Jahn, Judson R",
LAW,3220,8,Legal Env of Bus,21%,49%,24%,4%,0%,0%,0%,1%,0%,0%,0%,0%,"Jahn, Judson R",
LAW,3220,9,Legal Env of Bus,19%,57%,15%,6%,1%,0%,0%,1%,0%,0%,0%,0%,"Jahn, Judson R",
LAW,3220,10,Legal Env of Bus,48%,44%,3%,3%,2%,0%,0%,0%,0%,0%,0%,0%,"Kisska-Schulze,",
,,,,,,,,,,,,,,,,Kathryn,
LAW,3220,11,Legal Env of Bus,35%,47%,15%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Kisska-Schulze,",
,,,,,,,,,,,,,,,,Kathryn,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 94 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LAW,3220,12,Legal Env of Bus,11%,45%,37%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Toussaint, Kenneth",
,,,,,,,,,,,,,,,,Scott,
LAW,3220,400,Legal Env of Bus,67%,25%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Frances L",
LAW,3220,401,Legal Env of Bus,71%,27%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Frances L",
LAW,3220,402,Legal Env of Bus,21%,45%,28%,3%,2%,0%,0%,2%,0%,0%,0%,0%,"Ward-Vaughn,",
,,,,,,,,,,,,,,,,Virginia LS,
LAW,3220,403,Legal Env of Bus,19%,38%,29%,7%,2%,0%,0%,5%,0%,0%,0%,0%,"Ward-Vaughn,",
,,,,,,,,,,,,,,,,Virginia LS,
LAW,3330,1,Real Estate Law,40%,35%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Toussaint, Kenneth",
,,,,,,,,,,,,,,,,Scott,
LAW,3330,2,Real Estate Law,28%,45%,23%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Toussaint, Kenneth",
,,,,,,,,,,,,,,,,Scott,
LAW,3330,3,Real Estate Law,20%,37%,26%,11%,3%,0%,0%,0%,3%,0%,0%,0%,"Toussaint, Kenneth",
,,,,,,,,,,,,,,,,Scott,
LAW,3400,1,Global Bus Neg & Dispute,74%,22%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jahn, Judson R",
LAW,4050,400,Construction Law,76%,20%,2%,0%,0%,0%,0%,0%,2%,0%,0%,0%,"Edwards, Frances L",
LAW,4060,1,Sports Law,46%,34%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kisska-Schulze,",
,,,,,,,,,,,,,,,,Kathryn,
LAW,8480,1,Law Real Estate Prof,61%,39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brearley, Michael",
,,,,,,,,,,,,,,,,Lewis,
LAW,8500,1,Law for Prof Accts,56%,36%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Entzminger, Phillip",
,,,,,,,,,,,,,,,,Charles,
LAW,8500,2,Law for Prof Accts,34%,62%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Entzminger, Phillip",
,,,,,,,,,,,,,,,,Charles,
LAW,8500,3,Law for Prof Accts,37%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Entzminger, Phillip",
,,,,,,,,,,,,,,,,Charles,
LS,1000,1,Therapeutic Yoga,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 95 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LS,1000,2,Therapeutic Yoga,80%,16%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,1000,3,Therapeutic Yoga,86%,11%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,1000,6,Intro to Barre,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moreno, Diane F",
LS,1000,9,Intermediate Top Rope,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Stamey, Matthew",
,,,,,,,,,,,,,,,,Henderson,
LS,1330,2,Women's Shotgun,83%,8%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"McFerron, Garrett",
,,,,,,,,,,,,,,,,Jackson,
LS,1560,8,Riflery,83%,8%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Cirocco, Dominic E",
LS,1570,10,Shotgun Sports,73%,18%,0%,9%,0%,0%,0%,0%,0%,0%,0%,0%,"Warrick, William",
,,,,,,,,,,,,,,,,Henry,
LS,1610,1,Turkey Hunting,58%,8%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Willey, Richard D",
LS,1750,1,Fly Fishing,85%,0%,0%,0%,0%,0%,0%,15%,0%,0%,0%,0%,"Harvell, James",
,,,,,,,,,,,,,,,,Michael,
LS,1980,9,Golf,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Womble, Wesley",
,,,,,,,,,,,,,,,,Scott,
LS,2040,1,Soccer,75%,8%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moxley, Eric Gordon",
LS,2200,2,Shag,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Hoke, Paul E",
LS,2270,1,Intro to Swing Dance,79%,0%,0%,0%,0%,0%,0%,21%,0%,0%,0%,0%,"Hoke, Paul E",
LS,2320,4,Core Training,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moreno, Diane F",
LS,2350,1,Basic Yoga,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
LS,2350,2,Basic Yoga,75%,13%,4%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2350,6,Basic Yoga,93%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2350,10,Basic Yoga,85%,11%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Merck, Freda Lynn",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 96 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LS,2360,1,Power/Ashtanga Yoga,83%,8%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
LS,2360,4,Power/Ashtanga Yoga,87%,0%,0%,9%,0%,0%,0%,4%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
LS,2380,1,Vinyasa Flow Yoga,83%,6%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Martinez, Nicole",
,,,,,,,,,,,,,,,,Elizabeth,
LS,2380,2,Vinyasa Flow Yoga,92%,4%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Martinez, Nicole",
,,,,,,,,,,,,,,,,Elizabeth,
LS,2420,1,Meditation and Relax,81%,11%,0%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,2,Meditation and Relax,71%,18%,0%,4%,0%,0%,0%,7%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,3,Meditation and Relax,85%,0%,4%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,5,Meditation and Relax,81%,11%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,6,Meditation and Relax,91%,5%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Wrenn, Cara Jill",
LS,2450,3,Pilates,91%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Moreno, Diane F",
LS,2750,2,Red Cross First Aid/CPR,88%,6%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Wrenn, Cara Jill",
LS,2780,2,Wilderness First Aid,64%,27%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Metzger, Emily Grace",
MATH,1010,1,Essen Math for Informed S,20%,18%,28%,18%,13%,0%,0%,5%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1010,2,Essen Math for Informed S,23%,20%,27%,10%,3%,0%,0%,17%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1010,3,Essen Math for Informed S,31%,38%,16%,9%,6%,0%,0%,0%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1010,400,Essen Math for Informed S,17%,19%,29%,14%,0%,0%,0%,21%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 97 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1020,1,Business Calculus I,17%,24%,17%,24%,5%,0%,0%,14%,0%,0%,0%,0%,"Biswas, Deborpita",
MATH,1020,2,Business Calculus I,28%,21%,33%,5%,5%,0%,0%,8%,0%,0%,0%,0%,"Simms, Donna M",
MATH,1020,3,Business Calculus I,16%,35%,30%,5%,2%,0%,0%,12%,0%,0%,0%,0%,"Simms, Donna M",
MATH,1020,4,Business Calculus I,31%,18%,16%,20%,9%,0%,0%,7%,0%,0%,0%,0%,"Smith, Blake James",
MATH,1020,5,Business Calculus I,21%,29%,17%,14%,14%,0%,0%,5%,0%,0%,0%,0%,"Rakotondrafara,",
,,,,,,,,,,,,,,,,Antsa Tantely F,
MATH,1020,6,Business Calculus I,23%,26%,28%,8%,8%,0%,0%,8%,0%,0%,0%,0%,"Tucker, Christian",
,,,,,,,,,,,,,,,,Michael,
MATH,1020,7,Business Calculus I,15%,37%,22%,12%,7%,0%,0%,7%,0%,0%,0%,0%,"Ross, Erick J",
MATH,1020,8,Business Calculus I,29%,29%,18%,16%,5%,0%,0%,3%,0%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1020,9,Business Calculus I,39%,22%,20%,15%,5%,0%,0%,0%,0%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1020,10,Business Calculus I,29%,40%,14%,5%,10%,0%,0%,2%,0%,0%,0%,0%,"Schalizki, Morgan",
MATH,1020,11,Business Calculus I,24%,33%,21%,14%,2%,0%,0%,5%,0%,0%,0%,0%,"LIM, JOUNGLAG",
MATH,1020,12,Business Calculus I,20%,24%,34%,17%,0%,0%,0%,5%,0%,0%,0%,0%,"Guan, Tao",
MATH,1020,13,Business Calculus I,16%,33%,16%,14%,9%,0%,0%,12%,0%,0%,0%,0%,"Bowen, Rebecca Mae",
MATH,1020,14,Business Calculus I,15%,29%,21%,18%,9%,0%,0%,9%,0%,0%,0%,0%,"Faridian, Hossein",
MATH,1020,15,Business Calculus I,12%,34%,27%,7%,5%,0%,0%,15%,0%,0%,0%,0%,"Hart, Joseph Caleb",
MATH,1020,16,Business Calculus I,13%,26%,36%,13%,5%,0%,0%,8%,0%,0%,0%,0%,"Spiess, Cameron",
,,,,,,,,,,,,,,,,Emile,
MATH,1020,17,Business Calculus I,29%,36%,26%,7%,0%,0%,0%,2%,0%,0%,0%,0%,"De Castro, Philip",
MATH,1020,18,Business Calculus I,24%,27%,17%,12%,7%,0%,0%,12%,0%,0%,0%,0%,"VanLandingham,",
,,,,,,,,,,,,,,,,Julia Carolyn,
MATH,1030,1,Elementary Functions,21%,36%,14%,7%,0%,0%,0%,21%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 98 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1030,2,Elementary Functions,31%,38%,15%,8%,0%,0%,0%,8%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
MATH,1040,1,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,65%,30%,5%,0%,0%,0%,0%,"Ramiharimanana,",
,,,,,,,,,,,,,,,,Nantsoina Cynthia,
MATH,1040,2,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,50%,39%,11%,0%,0%,0%,0%,"Ramiharimanana,",
,,,,,,,,,,,,,,,,Nantsoina Cynthia,
MATH,1040,3,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,63%,33%,4%,0%,0%,0%,0%,"Kunwar, Hemanta",
MATH,1040,4,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,61%,39%,0%,0%,0%,0%,0%,"Moles, Grant L",
MATH,1050,1,Precalculus,0%,0%,0%,0%,0%,68%,26%,5%,0%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1060,1,Calculus of One Variable I,15%,26%,19%,26%,15%,0%,0%,0%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,2,Calculus of One Variable I,20%,28%,23%,25%,5%,0%,0%,0%,0%,0%,0%,0%,"Peele, Stephen D",
MATH,1060,3,Calculus of One Variable I,13%,31%,20%,20%,13%,0%,0%,2%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,4,Calculus of One Variable I,20%,23%,38%,13%,5%,0%,0%,3%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,5,Calculus of One Variable I,25%,45%,15%,10%,5%,0%,0%,0%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
MATH,1060,6,Calculus of One Variable I,9%,20%,34%,16%,15%,0%,0%,5%,0%,0%,0%,0%,"Watkins, Seth",
,,,,,,,,,,,,,,,,Quentin,
MATH,1060,7,Calculus of One Variable I,16%,40%,28%,12%,2%,0%,0%,2%,0%,0%,0%,0%,"Camper, Trevor R",
MATH,1070,1,Differen and Integral Calcu,31%,26%,19%,12%,12%,0%,0%,0%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1070,2,Differen and Integral Calcu,15%,54%,20%,7%,2%,0%,0%,2%,0%,0%,0%,0%,"Szramowski, Luke",
MATH,1070,3,Differen and Integral Calcu,22%,35%,26%,13%,2%,0%,0%,2%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1070,4,Differen and Integral Calcu,20%,26%,37%,15%,2%,0%,0%,0%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1070,5,Differen and Integral Calcu,13%,40%,36%,11%,0%,0%,0%,0%,0%,0%,0%,0%,"Mabe, Madison N",
MATH,1070,6,Differen and Integral Calcu,31%,33%,29%,4%,2%,0%,0%,0%,0%,0%,0%,0%,"Lee, Hwan Hee",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 99 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1070,7,Differen and Integral Calcu,11%,48%,30%,7%,5%,0%,0%,0%,0%,0%,0%,0%,"Lee, Hwan Hee",
MATH,1080,1,Calculus of One Variable II,27%,15%,34%,12%,12%,0%,0%,0%,0%,0%,0%,0%,"De Castro, Amy G",
MATH,1080,2,Calculus of One Variable II,31%,31%,23%,5%,0%,0%,0%,10%,0%,0%,0%,0%,"Chao, Shih-Wei",
MATH,1080,3,Calculus of One Variable II,34%,32%,20%,2%,10%,0%,0%,2%,0%,0%,0%,0%,"Scruggs, Scott Randall",
MATH,1080,4,Calculus of One Variable II,0%,20%,40%,13%,20%,0%,0%,7%,0%,0%,0%,0%,"Mays, Caryn",
MATH,1080,5,Calculus of One Variable II,29%,31%,31%,5%,2%,0%,0%,2%,0%,0%,0%,0%,"Burr, Meredith Nicole",
MATH,1080,6,Calculus of One Variable II,30%,30%,26%,9%,5%,0%,0%,0%,0%,0%,0%,0%,"Scruggs, Scott Randall",
MATH,1080,7,Calculus of One Variable II,26%,26%,24%,0%,10%,0%,0%,14%,0%,0%,0%,0%,"Byrd, Michael",
MATH,1080,8,Calculus of One Variable II,24%,26%,21%,5%,10%,0%,0%,14%,0%,0%,0%,0%,"Splitter, Blake",
,,,,,,,,,,,,,,,,Anthony,
MATH,1080,9,Calculus of One Variable II,40%,21%,12%,12%,0%,0%,0%,14%,0%,0%,0%,0%,"Scruggs, Scott Randall",
MATH,1080,10,Calculus of One Variable II,40%,38%,12%,0%,2%,0%,0%,7%,0%,0%,0%,0%,"Chao, Shih-Wei",
